kodeprov,namaprov,kodekab,namakab,kodekec,namakec
78203,PAPUA,81192,KEEROM,81218,SENGGI
78203,PAPUA,81192,KEEROM,81232,SKANTO
78203,PAPUA,81192,KEEROM,81253,TOWE
78203,PAPUA,81192,KEEROM,81193,WARIS
78203,PAPUA,81192,KEEROM,81225,WEB
78203,PAPUA,81192,KEEROM,930114,YAFFI
78203,PAPUA,80402,KEPULAUAN YAPEN,80437,ANGKAISERA
78203,PAPUA,80402,KEPULAUAN YAPEN,929233,ANOTAUREI
78203,PAPUA,80402,KEPULAUAN YAPEN,80499,KEPULAUAN AMBAI
78203,PAPUA,80402,KEPULAUAN YAPEN,80459,KOSIWO
78203,PAPUA,80402,KEPULAUAN YAPEN,80452,POOM
78203,PAPUA,80402,KEPULAUAN YAPEN,83616,PULAU KURUDU
78203,PAPUA,80402,KEPULAUAN YAPEN,83617,PULAU YERUI
78203,PAPUA,80402,KEPULAUAN YAPEN,80477,RAIMBAWI
78203,PAPUA,80402,KEPULAUAN YAPEN,80489,TELUK AMPIMOI
78203,PAPUA,80402,KEPULAUAN YAPEN,80517,WINDESI
78203,PAPUA,80402,KEPULAUAN YAPEN,80510,WONAWA
78203,PAPUA,80402,KEPULAUAN YAPEN,80418,YAPEN BARAT
78203,PAPUA,80402,KEPULAUAN YAPEN,80403,YAPEN SELATAN
78203,PAPUA,80402,KEPULAUAN YAPEN,80427,YAPEN TIMUR
78203,PAPUA,80402,KEPULAUAN YAPEN,80470,YAPEN UTARA
78203,PAPUA,80402,KEPULAUAN YAPEN,929234,YAWAKUKAT
78203,PAPUA,79421,KOTA JAYAPURA,79439,ABEPURA
78203,PAPUA,79421,KOTA JAYAPURA,79460,HERAM
78203,PAPUA,79421,KOTA JAYAPURA,79431,JAYAPURA SELATAN
78203,PAPUA,79421,KOTA JAYAPURA,79422,JAYAPURA UTARA
78203,PAPUA,79421,KOTA JAYAPURA,79451,MUARA TAMI
78203,PAPUA,79564,LANNY JAYA,928147,AWINA
78203,PAPUA,79564,LANNY JAYA,928148,AYUMNATI
78203,PAPUA,79564,LANNY JAYA,83726,BALINGGA
78203,PAPUA,79564,LANNY JAYA,928152,BALINGGA BARAT
78203,PAPUA,79564,LANNY JAYA,928151,BRUWA
78203,PAPUA,79564,LANNY JAYA,928164,BUGUK GONA
78203,PAPUA,79564,LANNY JAYA,83724,DIMBA
78203,PAPUA,79564,LANNY JAYA,83723,GAMELIA
78203,PAPUA,79564,LANNY JAYA,928155,GELOK BEAM
78203,PAPUA,79564,LANNY JAYA,928150,GOA BALIM
78203,PAPUA,79564,LANNY JAYA,928146,GOLLO
78203,PAPUA,79564,LANNY JAYA,928160,GUNA
78203,PAPUA,79564,LANNY JAYA,928153,GUPURA
78203,PAPUA,79564,LANNY JAYA,928158,KARU
78203,PAPUA,79564,LANNY JAYA,928161,KELULOME
78203,PAPUA,79564,LANNY JAYA,928154,KOLAWA
78203,PAPUA,79564,LANNY JAYA,928156,KULY LANNY
78203,PAPUA,79564,LANNY JAYA,83728,KUYAWAGE
78203,PAPUA,79564,LANNY JAYA,928157,LANNYNA
78203,PAPUA,79564,LANNY JAYA,83722,MAKKI
78203,PAPUA,79564,LANNY JAYA,928165,MELAGI
78203,PAPUA,79564,LANNY JAYA,83725,MELAGINERI
78203,PAPUA,79564,LANNY JAYA,928144,MILIMBO
78203,PAPUA,79564,LANNY JAYA,928142,MOKONI
78203,PAPUA,79564,LANNY JAYA,928163,MUARA
78203,PAPUA,79564,LANNY JAYA,928162,NIKOGWE
78203,PAPUA,79564,LANNY JAYA,928137,NINAME
78203,PAPUA,79564,LANNY JAYA,928138,NOGI
78203,PAPUA,79564,LANNY JAYA,83721,PIRIME
78203,PAPUA,79564,LANNY JAYA,83863,POGA
78203,PAPUA,79564,LANNY JAYA,83720,TIOM
78203,PAPUA,79564,LANNY JAYA,83727,TIOMNERI
78203,PAPUA,79564,LANNY JAYA,928140,TIOM OLLO
78203,PAPUA,79564,LANNY JAYA,928149,WANO BARAT
78203,PAPUA,79564,LANNY JAYA,928143,WEREKA
78203,PAPUA,79564,LANNY JAYA,928145,WIRINGGAMBUT
78203,PAPUA,79564,LANNY JAYA,928139,YIGINUA
78203,PAPUA,79564,LANNY JAYA,928159,YILUK
78203,PAPUA,79564,LANNY JAYA,928141,YUGUNGWI
78203,PAPUA,79354,MAMBERAMO RAYA,79408,BENUKI
78203,PAPUA,79354,MAMBERAMO RAYA,79391,MAMBERAMO HILIR
78203,PAPUA,79354,MAMBERAMO RAYA,79367,MAMBERAMO HULU
78203,PAPUA,79354,MAMBERAMO RAYA,79355,MAMBERAMO TENGAH
78203,PAPUA,79354,MAMBERAMO RAYA,79383,MAMBERAMO TENGAH TIMUR
78203,PAPUA,79354,MAMBERAMO RAYA,79376,RUFAER
78203,PAPUA,79354,MAMBERAMO RAYA,79415,SAWAI
78203,PAPUA,79354,MAMBERAMO RAYA,79399,WAROPEN ATAS
78203,PAPUA,79466,MAMBERAMO TENGAH,79503,ERAGAYAM
78203,PAPUA,79466,MAMBERAMO TENGAH,79524,ILUGWA
78203,PAPUA,79466,MAMBERAMO TENGAH,79483,KELILA
78203,PAPUA,79466,MAMBERAMO TENGAH,79467,KOBAGMA
78203,PAPUA,79466,MAMBERAMO TENGAH,79519,MEGAMBILIS
78203,PAPUA,79019,MAPPI,79103,ASSUE
78203,PAPUA,79019,MAPPI,83700,BAMGI
78203,PAPUA,79019,MAPPI,79051,CITAK-MITAK
78203,PAPUA,79019,MAPPI,79065,EDERA
78203,PAPUA,79019,MAPPI,79084,HAJU
78203,PAPUA,79019,MAPPI,79119,KAIBAR
78203,PAPUA,79019,MAPPI,79141,MINYAMUR
78203,PAPUA,79019,MAPPI,79038,NAMBIOMAN BAPAI
78203,PAPUA,79019,MAPPI,79020,OBAA
78203,PAPUA,79019,MAPPI,79131,PASSUE
78203,PAPUA,79019,MAPPI,83702,PASSUE BAWAH
78203,PAPUA,79019,MAPPI,83698,SYAHCAME
78203,PAPUA,79019,MAPPI,83704,TI  ZAIN
78203,PAPUA,79019,MAPPI,79152,VENAHA
78203,PAPUA,79019,MAPPI,83699,YAKOMI
78203,PAPUA,79826,MERAUKE,80009,ANIMHA
78203,PAPUA,79826,MERAUKE,79930,ELIKOBAL
78203,PAPUA,79826,MERAUKE,79996,ILWAYAB
78203,PAPUA,79826,MERAUKE,79897,JAGEBOB
78203,PAPUA,79826,MERAUKE,79959,KAPTEL
78203,PAPUA,79826,MERAUKE,79860,KIMAAM
78203,PAPUA,79826,MERAUKE,79943,KURIK
78203,PAPUA,79826,MERAUKE,80001,MALIND
78203,PAPUA,79826,MERAUKE,79827,MERAUKE
78203,PAPUA,79826,MERAUKE,79838,MUTING
78203,PAPUA,79826,MERAUKE,79953,NAUKENJERAI
78203,PAPUA,79826,MERAUKE,79971,NGGUTI
78203,PAPUA,79826,MERAUKE,79851,OKABA
78203,PAPUA,79826,MERAUKE,79872,SEMANGGA
78203,PAPUA,79826,MERAUKE,79912,SOTA
78203,PAPUA,79826,MERAUKE,79977,TABONJI
78203,PAPUA,79826,MERAUKE,79883,TANAH MIRING
78203,PAPUA,79826,MERAUKE,79964,TUBANG
78203,PAPUA,79826,MERAUKE,79918,ULILIN
78203,PAPUA,79826,MERAUKE,79987,WAAN
78203,PAPUA,81007,MIMIKA,81020,AGIMUGA
78203,PAPUA,81007,MIMIKA,928134,ALAMA
78203,PAPUA,81007,MIMIKA,928133,AMAR
78203,PAPUA,81007,MIMIKA,928130,HOYA
78203,PAPUA,81007,MIMIKA,928131,IWAKA
78203,PAPUA,81007,MIMIKA,81051,JILA
78203,PAPUA,81007,MIMIKA,81045,JITA
78203,PAPUA,81007,MIMIKA,81072,KUALA KENCANA
78203,PAPUA,81007,MIMIKA,928129,KWAMKI NARAMA
78203,PAPUA,81007,MIMIKA,81034,MIMIKA BARAT
78203,PAPUA,81007,MIMIKA,81089,MIMIKA BARAT JAUH
78203,PAPUA,81007,MIMIKA,81095,MIMIKA BARAT TENGAH
78203,PAPUA,81007,MIMIKA,81008,MIMIKA BARU
78203,PAPUA,81007,MIMIKA,81025,MIMIKA TIMUR
78203,PAPUA,81007,MIMIKA,81060,MIMIKA TIMUR JAUH
78203,PAPUA,81007,MIMIKA,81066,MIMIKA TIMUR TENGAH
78203,PAPUA,81007,MIMIKA,81080,TEMBAGAPURA
78203,PAPUA,81007,MIMIKA,928132,WANIA
78203,PAPUA,80309,NABIRE,83614,DIPA
